,province,sex,master_channel,newsletter,registration_payment,use_pickup_point,churned_1_month,email_domain,with_promotion,is_lead,reg_year,days_from_first_click,age,box_satisfaction,reg_month
291,p4,0,gb,1.0,2.99,0.0,0,other,1,0,2017,0.0,11.5,152.34,a
292,p4,1,a,1.0,10.99,0.0,0,hc,1,1,2017,0.0,25.5,152.34,a
293,p7,0,s,1.0,10.99,0.0,0,gc,1,1,2017,0.0,10.5,152.34,a
294,p2,0,a,1.0,10.99,0.0,0,gc,1,0,2017,0.0,25.5,152.34,a
295,p4,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,14.0,152.34,a
296,p1,0,s,1.0,10.99,0.0,1,gc,1,1,2017,0.25,13.0,152.34,a
297,p4,0,d,1.0,10.99,0.0,1,hc,1,0,2017,52.75,13.5,152.34,a
298,p13,0,b,1.0,10.99,0.0,0,hc,1,1,2017,1.75,19.5,152.34,a
299,p3,0,f,1.0,10.99,0.0,1,gc,1,1,2017,0.0,31.5,152.34,a
300,p3,0,ps,1.0,10.99,0.0,1,gc,1,1,2017,0.0,11.0,152.34,a
301,p2,1,gb,1.0,2.99,0.0,1,other,1,1,2017,0.0,12.0,152.34,a
302,p9,0,a,1.0,10.99,0.0,0,gc,1,1,2017,0.0,20.0,152.34,a
303,p2,0,f,1.0,10.99,0.0,0,other,1,1,2017,0.0,13.5,152.34,a
304,p1,1,d,1.0,10.99,0.0,1,ye,1,1,2017,37.0,10.5,152.34,a
305,p1,0,s,1.0,10.99,0.0,1,hc,1,1,2017,0.0,12.5,152.34,a
306,p1,1,a,1.0,10.99,0.0,0,hc,1,0,2017,0.0,15.5,152.34,a
307,p3,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,18.5,152.34,a
308,p3,0,a,1.0,10.99,0.0,1,he,1,1,2017,0.0,13.5,152.34,a
309,p4,1,ps,1.0,10.99,0.0,0,hc,1,1,2017,0.0,23.0,152.34,a
310,p2,0,f,1.0,10.99,0.0,1,hc,1,1,2017,0.0,23.5,152.34,a
311,p4,0,ps,1.0,10.99,0.0,0,gc,1,1,2017,10.0,18.0,152.34,a
312,p2,1,f,1.0,10.99,0.0,1,hc,1,1,2017,0.0,15.5,152.34,a
313,p6,1,b,1.0,10.99,0.0,1,hc,1,1,2017,0.0,16.5,152.34,a
314,p12,1,a,1.0,10.99,0.0,1,hc,1,0,2017,0.0,20.0,152.34,a
315,p3,0,ps,1.0,10.99,0.0,1,hc,1,1,2017,0.0,11.0,152.34,a
316,p3,0,de,1.0,10.99,0.0,0,gc,1,1,2017,0.0,13.5,152.34,a
317,p9,1,a,0.0,10.99,0.0,0,hc,1,0,2017,0.25,15.5,152.34,a
318,p2,0,de,1.0,10.99,0.0,0,hc,1,1,2017,0.25,13.5,152.34,a
319,p1,0,ps,1.0,10.99,0.0,0,gc,1,1,2017,0.0,24.0,152.34,a
320,p2,1,gb,1.0,2.99,0.0,0,gc,1,0,2017,0.0,10.5,152.34,a
321,p1,1,f,1.0,10.99,0.0,1,hc,1,0,2017,0.0,24.0,152.34,a
322,p4,0,a,0.0,10.99,0.0,0,he,1,0,2017,0.5,12.5,152.34,a
323,p3,0,s,1.0,10.99,0.0,0,ic,1,1,2017,0.0,14.0,152.34,a
324,p2,0,a,1.0,10.99,0.0,0,hc,1,0,2017,1.5,11.0,152.34,a
325,p4,0,f,1.0,10.99,0.0,0,other,1,0,2017,0.25,25.5,152.34,a
326,p9,0,ep,1.0,10.99,0.0,1,hc,1,1,2017,0.0,34.5,152.34,a
327,p3,0,ep,1.0,10.99,0.0,1,he,1,1,2017,0.0,26.0,152.34,a
328,p3,0,f,1.0,10.99,0.0,0,gc,1,0,2017,0.0,21.5,152.34,a
329,p3,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,16.0,152.34,a
330,p10,0,ep,1.0,10.99,0.0,1,hc,1,1,2017,0.0,25.5,152.34,a
331,p2,0,de,1.0,10.99,0.0,0,hc,1,1,2017,3.75,13.0,152.34,a
332,p1,0,d,1.0,10.99,0.0,1,yc,1,1,2017,0.0,12.5,152.34,a
333,p5,1,f,1.0,10.99,0.0,0,gc,1,0,2017,0.0,14.5,152.34,a
334,p7,0,f,1.0,10.99,0.0,0,hc,1,0,2017,0.25,13.0,152.34,a
335,p12,0,s,1.0,10.99,0.0,0,yc,1,1,2017,16.0,18.0,152.34,a
336,p1,0,ps,1.0,10.99,0.0,0,hc,1,0,2017,0.0,17.0,152.34,a
338,p3,1,f,1.0,10.99,0.0,0,gc,1,0,2017,9.5,14.5,152.34,a
339,p3,1,f,1.0,10.99,0.0,0,hc,1,1,2017,0.0,14.0,152.34,a
340,p4,0,s,1.0,10.99,0.0,0,hc,1,1,2017,0.0,22.0,152.34,a
341,p1,1,s,1.0,10.99,0.0,1,hc,1,1,2017,0.0,14.0,152.34,a
342,p5,0,e,1.0,10.99,0.0,1,ye,1,1,2017,19.5,20.0,152.34,a
343,p7,0,f,0.0,10.99,0.0,0,hc,1,1,2017,0.0,17.0,152.34,a
344,p3,1,e,1.0,10.99,0.0,1,gc,1,1,2017,0.0,11.5,152.34,a
345,p2,0,e,1.0,10.99,0.0,0,hc,1,1,2017,0.0,20.0,152.34,a
346,p1,0,a,1.0,10.99,0.0,1,gc,1,0,2017,0.0,21.0,152.34,a
347,p3,0,e,1.0,10.99,0.0,1,gc,1,1,2017,0.0,11.5,152.34,a
348,p5,1,a,0.0,10.99,0.0,0,gc,1,1,2017,0.0,16.0,152.34,a
349,p1,1,f,1.0,10.99,0.0,1,hc,1,0,2017,0.0,18.5,152.34,a
350,p3,0,e,1.0,10.99,0.0,0,gc,1,1,2017,0.0,11.0,152.34,a
351,p9,0,ep,1.0,10.99,0.0,0,hc,1,1,2017,0.0,25.5,152.34,a
352,p4,0,ep,1.0,10.99,0.0,1,he,1,1,2017,0.0,19.5,152.34,a
353,p14,0,e,1.0,10.99,0.0,0,he,1,1,2017,0.0,21.0,152.34,a
354,p3,0,ep,1.0,10.99,0.0,0,he,1,1,2017,0.0,24.5,152.34,a
355,p9,1,de,1.0,10.99,0.0,0,gc,1,1,2017,0.0,21.5,152.34,a
356,p6,0,s,1.0,10.99,0.0,1,gc,1,0,2017,0.0,18.5,152.34,a
357,p3,1,a,1.0,10.99,0.0,1,gc,1,0,2017,0.0,26.0,152.34,a
358,p1,1,a,1.0,10.99,0.0,1,gc,1,1,2017,0.0,26.0,152.34,a
359,p4,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,13.0,152.34,a
360,p7,0,g,1.0,0.0,0.0,1,gc,0,0,2017,0.0,22.5,152.34,a
361,p3,0,ep,1.0,10.99,0.0,0,hc,1,1,2017,0.0,28.0,152.34,a
362,p8,0,s,1.0,10.99,0.0,0,gc,1,0,2017,0.0,15.0,152.34,a
363,p1,0,ep,1.0,10.99,0.0,1,hc,1,1,2017,0.0,18.5,152.34,a
364,p14,1,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,18.5,152.34,a
365,p7,1,ps,1.0,10.99,0.0,1,gc,1,0,2017,0.0,18.5,152.34,a
366,p4,0,e,1.0,10.99,0.0,0,gc,1,1,2017,0.25,23.0,152.34,a
367,p3,0,e,1.0,10.99,0.0,0,hc,1,1,2017,79.5,21.5,152.34,a
368,p5,0,ps,1.0,10.99,0.0,0,other,1,1,2017,0.25,13.5,152.34,a
369,p1,1,d,1.0,10.99,0.0,1,gc,1,1,2017,0.0,12.0,152.34,a
370,p1,0,a,1.0,10.99,0.0,1,hc,1,0,2017,0.5,27.5,152.34,a
371,p3,0,de,1.0,10.99,0.0,0,he,1,1,2017,0.0,12.0,152.34,a
372,p1,0,s,1.0,10.99,0.0,0,gc,1,1,2017,0.0,13.0,152.34,a
373,p3,0,e,1.0,10.99,0.0,0,hc,1,0,2017,0.0,21.5,152.34,a
374,p1,0,e,1.0,10.99,0.0,1,gc,1,1,2017,3.75,15.5,152.34,a
375,p6,0,e,1.0,10.99,0.0,0,gc,1,1,2017,5.5,15.0,152.34,a
376,p5,0,f,1.0,10.99,0.0,0,hc,1,1,2017,0.75,17.5,152.34,a
377,p3,0,e,1.0,10.99,0.0,1,hc,1,1,2017,0.0,14.5,152.34,a
378,p5,1,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,12.0,152.34,a
379,p1,0,s,1.0,10.99,0.0,0,hc,1,1,2017,0.0,15.5,152.34,a
380,p1,0,de,1.0,10.99,0.0,1,hc,1,1,2017,0.0,27.0,152.34,a
381,p2,0,a,1.0,10.99,0.0,0,hc,1,1,2017,0.0,18.0,152.34,a
382,p2,0,a,1.0,10.99,0.0,1,gc,1,1,2017,0.0,35.5,152.34,a
383,p3,0,d,1.0,10.99,0.0,1,hc,1,1,2017,0.0,18.5,152.34,a
384,p4,0,f,1.0,10.99,0.0,0,other,1,0,2017,0.0,17.5,152.34,a
385,p3,1,s,1.0,10.99,0.0,0,he,1,1,2017,0.0,10.5,152.34,a
386,p10,1,a,1.0,10.99,0.0,1,gc,1,0,2017,0.0,24.0,152.34,a
387,p10,0,d,1.0,10.99,0.0,1,hc,1,1,2017,0.0,15.0,152.34,a
388,p10,0,a,1.0,10.99,0.0,1,hc,1,0,2017,0.0,14.5,152.34,a
389,p2,0,f,1.0,10.99,0.0,1,gc,1,1,2017,0.0,21.0,152.34,a
390,p10,0,f,1.0,10.99,0.0,1,hc,1,0,2017,0.0,20.0,152.34,a
391,p3,0,f,1.0,10.99,0.0,0,gc,1,1,2017,0.0,21.0,152.34,a
392,p1,0,s,1.0,10.99,0.0,0,gc,1,0,2017,0.5,12.5,152.34,a
393,p10,1,a,1.0,10.99,0.0,1,gc,1,1,2017,0.0,23.0,152.34,a
394,p12,1,f,1.0,10.99,0.0,1,oe,1,0,2017,0.0,10.0,152.34,a
395,p7,0,d,1.0,10.99,0.0,1,hc,1,1,2017,0.25,12.0,152.34,a
396,p3,0,e,1.0,10.99,0.0,1,gc,1,1,2017,0.0,18.0,152.34,a
397,p6,0,a,1.0,10.99,0.0,0,gc,1,0,2017,0.0,16.5,152.34,a
398,p4,0,d,1.0,10.99,0.0,1,gc,1,1,2017,47.25,22.0,152.34,a
399,p1,0,e,1.0,10.99,0.0,1,he,1,1,2017,0.0,14.5,152.34,a
400,p1,1,s,0.0,10.99,0.0,0,gc,1,0,2017,0.25,15.5,152.34,a
401,p2,0,gb,1.0,2.99,0.0,1,hc,1,0,2017,0.0,15.5,152.34,a
402,p4,0,d,1.0,10.99,0.0,1,gc,1,0,2017,0.0,21.0,152.34,a
403,p7,0,a,1.0,10.99,0.0,0,hc,1,0,2017,0.0,14.5,152.34,a
404,p2,0,a,0.0,10.99,0.0,0,gc,1,1,2017,0.0,16.0,152.34,a
405,p4,0,f,0.0,10.99,0.0,0,hc,1,0,2017,0.0,20.0,152.34,a
406,p16,0,ep,1.0,10.99,0.0,1,hc,1,1,2017,0.0,18.0,152.34,a
407,p9,0,gb,1.0,2.99,0.0,0,gc,1,0,2017,0.0,14.5,152.34,a
408,p6,0,f,1.0,10.99,0.0,1,gc,1,1,2017,0.0,16.5,152.34,a
409,p2,0,de,1.0,10.99,0.0,0,gc,1,1,2017,0.0,16.0,152.34,a
410,p6,0,s,1.0,10.99,0.0,0,gc,1,1,2017,0.0,21.5,152.34,a
411,p4,1,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,18.5,152.34,a
412,p1,1,e,1.0,10.99,0.0,1,gc,1,1,2017,0.0,15.0,152.34,a
413,p2,0,f,1.0,10.99,0.0,1,hc,1,1,2017,0.0,26.5,152.34,a
414,p13,1,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,10.0,152.34,a
415,p4,1,gb,0.0,2.99,0.0,0,ic,1,0,2017,0.0,11.0,152.34,a
416,p4,0,gb,1.0,2.99,0.0,1,hc,1,1,2017,0.0,29.0,152.34,a
417,p1,1,ep,1.0,10.99,0.0,1,hc,1,1,2017,0.0,15.5,152.34,a
418,p3,1,f,1.0,10.99,0.0,1,gc,1,0,2017,0.25,18.5,152.34,a
419,p11,0,a,1.0,10.99,0.0,1,gc,1,0,2017,0.25,17.0,152.34,a
420,p4,0,ep,1.0,10.99,0.0,1,hc,1,1,2017,0.25,15.0,152.34,a
421,p12,0,e,1.0,10.99,0.0,1,gc,1,1,2017,9.0,24.5,152.34,a
422,p4,1,a,1.0,10.99,0.0,1,gc,1,0,2017,0.0,16.0,152.34,a
423,p6,0,a,1.0,10.99,0.0,0,ye,1,0,2017,0.0,20.5,152.34,a
424,p8,1,gb,1.0,2.99,0.0,0,ye,1,1,2017,0.0,19.5,152.34,a
425,p4,1,f,1.0,10.99,0.0,1,other,1,0,2017,0.0,33.5,152.34,a
426,p2,0,s,1.0,10.99,0.0,0,hc,1,1,2017,0.0,16.0,152.34,a
427,p7,1,f,1.0,10.99,0.0,1,gc,1,0,2017,0.25,16.0,152.34,a
428,p8,0,ep,1.0,10.99,0.0,0,gc,1,1,2017,0.0,17.0,152.34,a
429,p2,1,e,1.0,10.99,0.0,1,ye,1,1,2017,0.5,14.0,152.34,a
430,p1,1,a,1.0,10.99,0.0,1,hc,1,0,2017,1.75,17.5,152.34,a
431,p8,0,ep,1.0,10.99,0.0,0,hc,1,1,2017,0.0,17.0,152.34,a
432,p10,0,f,1.0,10.99,0.0,1,hc,1,1,2017,0.0,30.5,152.34,a
433,p3,0,a,1.0,10.99,0.0,1,gc,1,0,2017,0.0,16.5,152.34,a
434,p3,0,a,1.0,10.99,0.0,0,gc,1,1,2017,0.0,15.5,152.34,a
435,p4,1,ep,1.0,10.99,0.0,1,gc,1,1,2017,0.0,22.5,152.34,a
436,p10,1,a,1.0,10.99,0.0,1,hc,1,0,2017,0.0,16.0,152.34,a
437,p10,1,a,1.0,10.99,0.0,0,ye,1,0,2017,0.0,21.0,152.34,a
438,p3,0,a,1.0,10.99,0.0,1,gc,1,0,2017,0.0,13.5,152.34,a
439,p2,0,s,1.0,10.99,0.0,0,hc,1,1,2017,0.0,15.0,152.34,a
440,p14,1,ep,1.0,10.99,0.0,0,gc,1,1,2017,0.0,26.0,152.34,a
441,p1,0,e,1.0,10.99,0.0,1,hc,1,1,2017,0.25,20.5,152.34,a
442,p2,0,a,1.0,10.99,0.0,1,gc,1,0,2017,0.0,11.0,152.34,a
443,p4,1,d,1.0,10.99,0.0,1,gc,1,0,2017,0.0,10.5,152.34,a
444,p4,0,a,1.0,10.99,1.0,0,hc,1,1,2017,0.0,26.5,152.34,a
445,p3,0,ps,1.0,10.99,0.0,0,hc,1,1,2017,0.0,15.0,152.34,a
446,p8,0,other,1.0,10.99,0.0,1,gc,1,1,2017,0.0,13.5,152.34,a
447,p1,0,a,0.0,30.99,0.0,0,gc,0,0,2017,1.5,18.5,152.34,a
448,p4,1,ep,1.0,10.99,0.0,0,hc,1,1,2017,0.0,18.0,152.34,a
449,p4,0,ps,1.0,10.99,0.0,0,hc,1,1,2017,0.0,18.0,152.34,a
450,p4,0,s,1.0,10.99,0.0,0,gc,1,1,2017,0.0,21.0,152.34,a
451,p5,0,ep,1.0,10.99,0.0,0,hc,1,1,2017,0.0,26.5,152.34,a
452,p2,0,s,1.0,10.99,0.0,1,hc,1,1,2017,0.0,12.0,152.34,a
453,p1,0,s,1.0,10.99,0.0,1,hc,1,1,2017,0.0,16.0,152.34,a
454,p3,0,ps,1.0,10.99,0.0,0,gc,1,1,2017,0.0,16.5,152.34,a
455,p11,0,ep,1.0,10.99,0.0,1,gc,1,0,2017,0.0,29.5,152.34,a
456,p3,0,s,1.0,10.99,0.0,0,gc,1,1,2017,0.0,15.0,152.34,a
457,p5,1,gb,1.0,2.99,0.0,1,hc,1,0,2017,0.0,15.5,152.34,a
458,p1,0,ps,1.0,10.99,0.0,0,other,1,1,2017,0.0,20.0,152.34,a
459,p1,0,a,1.0,10.99,0.0,1,yc,1,0,2017,0.0,14.5,152.34,a
460,p4,0,s,1.0,10.99,0.0,0,hc,1,1,2017,1.5,21.0,152.34,a
461,p8,0,s,1.0,10.99,0.0,1,gc,1,1,2017,0.0,12.5,152.34,a
462,p7,0,a,1.0,10.99,0.0,0,hc,1,0,2017,0.0,11.5,152.34,a
463,p3,0,s,1.0,10.99,0.0,1,hc,1,0,2017,0.0,19.5,152.34,a
464,p2,1,f,1.0,10.99,0.0,1,gc,1,1,2017,4.25,16.5,152.34,a
465,p9,0,d,1.0,20.99,0.0,0,hc,0,0,2017,0.0,22.5,152.34,a
466,p2,0,f,1.0,10.99,0.0,1,hc,1,1,2017,0.0,18.5,152.34,a
467,p1,1,a,1.0,10.99,0.0,1,other,1,0,2017,0.0,16.5,152.34,a
468,p6,1,f,1.0,10.99,0.0,1,oe,1,0,2017,0.0,15.5,152.34,a
469,p1,1,f,1.0,10.99,0.0,1,gc,1,1,2017,4.5,16.5,152.34,a
470,p5,1,d,1.0,20.99,0.0,0,gc,0,0,2017,0.0,9.5,152.34,a
471,p9,0,ep,1.0,10.99,0.0,1,hc,1,1,2017,0.0,13.5,152.34,a
472,p6,0,s,1.0,10.99,0.0,1,hc,1,1,2017,7.25,14.5,152.34,a
473,p7,0,ep,1.0,10.99,0.0,0,gc,1,1,2017,0.0,19.5,152.34,a
474,p3,0,a,1.0,10.99,0.0,1,ye,1,0,2017,0.0,15.5,152.34,a
475,p5,0,a,1.0,10.99,0.0,1,ye,1,0,2017,48.5,14.5,152.34,a
476,p9,0,gb,1.0,2.99,0.0,1,oe,1,1,2017,0.0,9.5,152.34,a
477,p9,0,gb,1.0,2.99,0.0,1,oe,1,1,2017,0.0,17.5,152.34,a
478,p9,1,gb,1.0,2.99,0.0,1,oe,1,1,2017,0.0,14.5,152.34,a
479,p2,0,ep,1.0,10.99,0.0,1,gc,1,1,2017,0.0,25.0,152.34,a
480,p2,0,de,1.0,10.99,0.0,1,hc,1,1,2017,0.0,15.5,152.34,a
481,p5,0,f,1.0,10.99,0.0,0,hc,1,0,2017,0.0,16.5,152.34,a
482,p8,1,ep,1.0,10.99,0.0,0,gc,1,1,2017,0.0,33.0,152.34,a
483,p8,1,gb,1.0,2.99,0.0,0,hc,1,1,2017,0.0,14.0,152.34,a
484,p1,0,a,1.0,10.99,0.0,1,gc,1,0,2017,0.0,16.5,152.34,a
485,p8,1,gb,1.0,2.99,0.0,1,yc,1,0,2017,0.0,29.0,152.34,a
486,p1,1,f,1.0,10.99,0.0,0,ye,1,1,2017,0.0,34.5,152.34,a
487,p14,0,ep,1.0,10.99,0.0,1,gc,1,1,2017,0.0,21.0,152.34,a
488,p3,1,ps,1.0,10.99,0.0,1,gc,1,1,2017,0.0,15.0,152.34,a
489,p12,1,a,1.0,10.99,0.0,1,hc,1,0,2017,0.0,14.5,152.34,a
490,p10,0,ps,1.0,10.99,0.0,1,hc,1,1,2017,0.0,12.0,152.34,a
491,p7,0,ps,1.0,10.99,0.0,1,hc,1,1,2017,1.25,13.0,152.34,a
492,p9,0,ps,1.0,10.99,0.0,0,he,1,0,2017,0.0,22.0,152.34,a
493,p2,0,f,1.0,10.99,0.0,0,hc,1,0,2017,0.0,13.5,152.34,a
494,p3,1,de,1.0,10.99,0.0,0,gc,1,1,2017,0.0,15.0,152.34,a
495,p13,1,e,1.0,10.99,0.0,1,gc,1,1,2017,0.0,29.0,152.34,a
496,p5,0,e,1.0,10.99,0.0,0,gc,1,1,2017,9.0,24.5,152.34,a
497,p3,0,d,1.0,10.99,0.0,0,gc,1,0,2017,0.5,14.0,152.34,a
498,p3,1,ps,1.0,10.99,0.0,0,he,1,1,2017,0.25,18.0,152.34,a
499,p6,0,ps,1.0,10.99,0.0,0,gc,1,1,2017,8.5,15.0,152.34,a
500,p3,0,ep,1.0,10.99,0.0,1,hc,1,1,2017,0.25,16.5,152.34,a
501,p4,1,f,1.0,10.99,0.0,1,other,1,1,2017,0.0,34.0,152.34,a
502,p4,1,f,1.0,10.99,0.0,1,other,1,0,2017,0.0,16.5,152.34,a
503,p4,1,gb,1.0,2.99,0.0,0,he,1,1,2017,8.25,11.0,152.34,a
504,p2,1,a,1.0,10.99,0.0,1,hc,1,0,2017,0.0,13.5,152.34,a
505,p7,1,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,11.0,152.34,a
506,p7,0,d,1.0,10.99,0.0,1,other,1,0,2017,13.25,14.0,152.34,a
507,p1,1,e,1.0,10.99,0.0,1,gc,1,1,2017,1.75,32.0,152.34,a
508,p1,0,ep,1.0,10.99,0.0,1,other,1,1,2017,0.0,26.0,152.34,a
509,p3,0,d,1.0,10.99,0.0,0,other,1,1,2017,18.25,29.5,152.34,a
510,p8,1,ep,1.0,10.99,0.0,0,ye,1,1,2017,0.0,19.0,152.34,a
511,p3,0,de,1.0,10.99,0.0,0,hc,1,1,2017,0.0,27.0,152.34,a
512,p5,0,s,1.0,10.99,0.0,1,gc,1,1,2017,0.0,11.5,152.34,a
513,p7,0,a,1.0,10.99,0.0,1,gc,1,1,2017,0.0,10.0,152.34,a
514,p14,0,f,1.0,10.99,0.0,1,hc,1,0,2017,0.0,16.0,152.34,a
515,p7,0,d,1.0,20.99,0.0,1,hc,0,0,2017,1.5,20.5,152.34,a
516,p6,0,ps,1.0,10.99,0.0,0,hc,1,1,2017,0.0,12.5,152.34,a
517,p7,0,e,1.0,10.99,0.0,0,gc,1,1,2017,0.0,21.0,152.34,a
518,p3,0,s,1.0,10.99,0.0,1,gc,1,1,2017,0.0,11.5,152.34,a
519,p1,0,a,1.0,10.99,0.0,1,gc,1,1,2017,0.0,23.0,152.34,a
520,p1,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,13.0,152.34,a
521,p4,1,ep,1.0,10.99,0.0,1,hc,1,1,2017,0.25,18.0,152.34,a
522,p4,0,de,1.0,10.99,0.0,0,hc,1,1,2017,0.0,22.5,152.34,a
523,p4,0,a,1.0,10.99,0.0,0,gc,1,0,2017,0.0,19.0,152.34,a
524,p4,0,s,1.0,10.99,0.0,1,gc,1,1,2017,0.75,11.5,152.34,a
525,p5,0,gb,0.0,2.99,0.0,0,hc,1,1,2017,0.0,23.5,152.34,a
526,p2,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,21.0,152.34,a
527,p5,0,f,1.0,10.99,0.0,0,hc,1,0,2017,0.0,15.0,152.34,a
528,p1,0,a,1.0,10.99,0.0,1,hc,1,1,2017,0.0,14.5,152.34,a
529,p2,0,d,1.0,10.99,0.0,1,hc,1,0,2017,0.25,12.0,152.34,a
530,p2,0,e,1.0,10.99,0.0,0,gc,1,1,2017,1.25,15.0,152.34,a
531,p1,1,e,1.0,10.99,0.0,1,gc,1,1,2017,0.0,16.5,152.34,a
532,p1,0,de,1.0,10.99,0.0,0,hc,1,1,2017,0.0,18.0,152.34,a
533,p6,0,f,1.0,10.99,0.0,0,gc,1,1,2017,0.0,16.5,152.34,a
534,p4,0,ps,1.0,10.99,0.0,0,gc,1,1,2017,0.25,14.5,152.34,a
535,p1,1,f,1.0,10.99,0.0,1,hc,1,0,2017,0.0,13.0,152.34,a
536,p12,0,a,1.0,10.99,0.0,1,he,1,0,2017,0.0,14.0,152.34,a
537,p1,0,f,1.0,10.99,0.0,1,gc,1,1,2017,0.0,12.0,152.34,a
538,p2,0,a,1.0,10.99,0.0,1,hc,1,1,2017,0.0,10.0,152.34,a
539,p8,0,f,1.0,10.99,0.0,1,ge,1,0,2017,0.0,13.5,152.34,a
540,p1,1,f,1.0,10.99,0.0,0,gc,1,0,2017,0.0,29.5,152.34,a
541,p2,0,a,1.0,10.99,0.0,1,hc,1,0,2017,0.0,14.0,152.34,a
542,p8,0,ps,1.0,10.99,0.0,1,gc,1,1,2017,0.0,15.0,152.34,a
543,p1,0,d,1.0,20.99,0.0,0,hc,0,1,2017,0.0,16.5,152.34,a
544,p5,0,ep,1.0,10.99,0.0,0,gc,1,1,2017,0.0,10.5,152.34,a
545,p7,0,a,1.0,10.99,0.0,1,gc,1,1,2017,0.0,13.0,152.34,a
546,p6,0,f,1.0,10.99,0.0,1,gc,1,1,2017,1.0,11.5,152.34,a
547,p2,0,a,1.0,10.99,0.0,1,hc,1,0,2017,0.0,14.5,152.34,a
548,p11,0,a,1.0,10.99,0.0,0,other,1,1,2017,0.0,17.5,152.34,a
549,p2,0,a,1.0,10.99,0.0,1,hc,1,1,2017,2.5,12.5,152.34,a
550,p11,0,d,1.0,10.99,0.0,1,gc,1,0,2017,0.0,20.0,152.34,a
551,p1,0,ps,1.0,10.99,0.0,0,gc,1,1,2017,0.0,14.0,152.34,a
552,p9,0,a,1.0,10.99,0.0,1,gc,1,1,2017,0.0,12.0,152.34,a
553,p14,0,s,1.0,10.99,0.0,1,mc,1,1,2017,9.0,16.0,152.34,a
554,p2,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,10.0,152.34,a
555,p8,0,e,1.0,10.99,0.0,1,lc,1,1,2017,2.5,19.5,152.34,a
556,p10,0,ps,1.0,10.99,0.0,1,hc,1,1,2017,0.0,11.0,152.34,a
557,p5,1,f,1.0,10.99,0.0,1,lc,1,1,2017,0.0,32.0,152.34,a
558,p2,1,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,14.0,152.34,a
559,p1,0,gb,1.0,2.99,0.0,0,hc,1,0,2017,0.0,12.5,152.34,a
560,p8,1,a,1.0,10.99,0.0,0,he,1,0,2017,0.0,18.0,152.34,a
561,p2,0,a,1.0,20.99,0.0,0,hc,0,1,2017,5.25,21.5,152.34,a
562,p1,0,ps,1.0,10.99,0.0,0,gc,1,1,2017,0.0,15.0,152.34,a
563,p8,0,e,1.0,10.99,0.0,1,hc,1,1,2017,0.0,30.5,152.34,a
564,p11,1,d,1.0,10.99,0.0,1,other,1,0,2017,1.5,21.0,152.34,a
565,p5,0,d,1.0,10.99,0.0,0,gc,1,1,2017,0.0,15.0,152.34,a
566,p1,0,s,1.0,10.99,0.0,0,gc,1,1,2017,0.75,15.0,152.34,a
567,p6,1,f,1.0,10.99,0.0,1,ye,1,0,2017,0.0,21.5,152.34,a
568,p6,0,f,1.0,10.99,0.0,1,ye,1,0,2017,0.0,19.5,152.34,a
569,p1,1,a,1.0,10.99,0.0,1,hc,1,1,2017,0.0,15.0,152.34,a
570,p3,0,s,1.0,10.99,0.0,0,gc,1,0,2017,0.25,16.0,152.34,a
571,p3,0,g,1.0,20.99,0.0,0,other,0,0,2017,8.5,13.0,152.34,a
572,p3,0,ep,1.0,10.99,0.0,0,hc,1,1,2017,0.0,16.5,152.34,a
573,p8,0,e,1.0,10.99,0.0,0,hc,1,1,2017,3.25,19.5,152.34,a
574,p3,0,ep,1.0,10.99,0.0,0,gc,1,1,2017,0.0,24.0,152.34,a
575,p2,0,a,1.0,10.99,0.0,0,gc,1,0,2017,0.25,15.0,152.34,a
576,p1,0,f,1.0,10.99,0.0,0,gc,1,0,2017,0.0,12.5,152.34,a
577,p10,1,f,1.0,10.99,0.0,0,gc,1,1,2017,0.0,30.5,152.34,a
578,p4,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,16.5,152.34,a
579,p9,0,gb,1.0,2.99,0.0,0,hc,1,0,2017,0.0,26.0,152.34,a
580,p3,0,de,1.0,10.99,0.0,0,gc,1,1,2017,0.0,11.5,152.34,a
581,p11,1,gb,1.0,2.99,0.0,1,hc,1,0,2017,0.0,17.5,152.34,a
582,p11,1,gb,1.0,2.99,0.0,1,gc,1,0,2017,0.0,15.5,152.34,a
583,p3,1,f,1.0,10.99,0.0,1,hc,1,1,2017,0.0,11.0,152.34,a
584,p11,0,gb,1.0,2.99,0.0,0,gc,1,1,2017,0.0,14.0,152.34,a
585,p4,1,gb,1.0,2.99,0.0,0,gc,1,1,2017,0.0,22.0,152.34,a
586,p5,0,s,1.0,10.99,0.0,1,hc,1,1,2017,0.0,17.0,152.34,a
