,sex,master_channel_a,master_channel_f,master_channel_d,master_channel_ps,master_channel_gb,master_channel_de,master_channel_g,master_channel_s,master_channel_e,master_channel_b,master_channel_dd,newsletter,registration_payment,use_pickup_point,churned_1_month,email_domain_gc,email_domain_hc,email_domain_yc,email_domain_he,email_domain_other,email_domain_ye,email_domain_lc,email_domain_mc,email_domain_ic,email_domain_ce,email_domain_oe,email_domain_ge,email_domain_oc,email_domain_ae,with_promotion,is_lead,reg_year,days_from_first_click,age,box_satisfaction,reg_month_a,reg_month_b,reg_month_c,reg_month_d,reg_month_e,reg_month_f,reg_month_g,reg_month_h,reg_month_i,reg_month_j,reg_month_k,reg_month_l,random,income_per_region,population_per_region
4995,1,0,0,0,0,1,0,0,0,0,0,0,1,2.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,20.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,246,18707,6663394
4996,1,0,0,1,0,0,0,0,0,0,0,0,1,20.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,0.0,15.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,46,17102,7675217
4997,0,0,0,1,0,0,0,0,0,0,0,0,0,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,61.5,20.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,177,18707,6663394
4998,1,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,15.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,818,17102,7675217
4999,1,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,9.25,10.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,794,13621,2699499
5000,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,10.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,302,19195,2207776
5001,1,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,11.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,753,11589,8414240
5002,1,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,10.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,792,18707,6663394
5003,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,2.5,16.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,576,18707,6663394
5004,1,0,0,0,0,0,1,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,12.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,329,14903,1022800
5005,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,18.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,720,14903,1022800
5006,1,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,20.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,509,11818,1493898
5007,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,3.5,14.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,303,17102,7675217
5008,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,15.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,120,11589,8414240
5009,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,24.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,265,14638,2399548
5010,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,25.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,939,14584,581078
5011,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,13.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,854,13148,5003769
5012,0,0,0,0,0,1,0,0,0,0,0,0,1,2.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,14.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,885,18707,6663394
5013,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,26.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,917,19195,2207776
5014,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,15.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,944,18707,6663394
5015,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,26.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,604,13148,5003769
5016,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,25.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,167,14638,2399548
5017,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,20.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,205,19195,2207776
5018,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,26.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,150,18707,6663394
5019,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,19.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,739,17102,7675217
5020,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,19.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,345,17102,7675217
5021,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,0.0,25.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,188,17948,654214
5022,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,18.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,586,18707,6663394
5023,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,14.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,800,18707,6663394
5024,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,17.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,339,14638,2399548
5025,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,19.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,636,19195,2207776
5026,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,13.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,141,18707,6663394
5027,1,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,14.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,206,13148,5003769
5028,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,14.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,683,15882,1319291
5029,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,0.0,12.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,504,17102,7675217
5030,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,13.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,24,18707,6663394
5031,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,19.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,996,15882,1319291
5032,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,16.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,99,17102,7675217
5033,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,12.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,914,11589,8414240
5034,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,20.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,484,17102,7675217
5035,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,17.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,149,13148,5003769
5036,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,18.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,549,17102,7675217
5037,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,15.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,721,14903,1022800
5038,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,9.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,281,11589,8414240
5039,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,13.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,420,14903,1022800
5040,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,21.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,22,17102,7675217
5041,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,14.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,721,11589,8414240
5042,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,16.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,330,18707,6663394
5043,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,15.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,575,17102,7675217
5044,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2017,0.0,23.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,792,11589,8414240
5045,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,25.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,739,18707,6663394
5046,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,14.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,933,17102,7675217
5047,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,18.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,261,14584,581078
5048,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,24.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,970,13148,5003769
5049,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,16.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,636,13621,2699499
5050,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,13.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,597,17102,7675217
5051,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,32.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,648,14584,581078
5052,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,30.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,662,17102,7675217
5053,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,22.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,936,13621,2699499
5054,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,24.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,233,13148,5003769
5055,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,20.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,47,19195,2207776
5056,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,15.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,595,17102,7675217
5057,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,19.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,729,13148,5003769
5059,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,22.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,596,13621,2699499
5060,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,24.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,51,13621,2699499
5061,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,17.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,215,17102,7675217
5062,0,1,0,0,0,0,0,0,0,0,0,0,0,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,15.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,406,19195,2207776
5063,0,1,0,0,0,0,0,0,0,0,0,0,0,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,16.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,562,18707,6663394
5064,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,0.0,23.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,606,14638,2399548
5065,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,17.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,864,13148,5003769
5066,0,0,0,1,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,17.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,604,17102,7675217
5067,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,18.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,462,17102,7675217
5068,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,17.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,840,18707,6663394
5069,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,10.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,374,17102,7675217
5070,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,23.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,109,19195,2207776
5071,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,16.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,319,13621,2699499
5072,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,17.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,809,12401,2032863
5073,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,14.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,443,18707,6663394
5074,0,0,0,1,0,0,0,0,0,0,0,0,1,20.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0.0,11.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,675,15882,1319291
5075,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,11.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,58,11589,8414240
5076,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,17.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,872,12401,2032863
5077,0,1,0,0,0,0,0,0,0,0,0,0,0,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,27.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,788,13148,5003769
5078,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,30.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,619,11589,8414240
5079,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,18.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,237,14638,2399548
5080,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,15.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,284,18707,6663394
5081,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,14.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,636,18707,6663394
5082,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2017,0.0,23.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,692,17102,7675217
5083,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,21.75,12.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,174,18707,6663394
5084,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,18.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,926,18707,6663394
5085,0,0,0,0,0,0,0,0,1,0,0,0,0,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,20.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,888,18707,6663394
5086,1,0,0,0,0,1,0,0,0,0,0,0,1,2.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,23.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,47,11818,1493898
5087,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,21.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,281,11589,8414240
5088,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,16.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,61,17102,7675217
5089,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,14.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,378,19195,2207776
5090,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,19.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,414,13621,2699499
5091,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,27.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,9,11589,8414240
5092,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,28.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,274,17102,7675217
5093,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2017,0.0,18.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,740,17102,7675217
5094,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,22.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,642,19195,2207776
5095,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.25,12.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,711,13148,5003769
5096,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.25,12.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,255,13621,2699499
5097,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2017,0.0,20.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,542,18707,6663394
5098,0,1,0,0,0,0,0,0,0,0,0,0,0,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.25,18.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,77,15882,1319291
5099,0,0,0,0,1,0,0,0,0,0,0,0,0,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,13.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,649,17102,7675217
5100,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,16.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,971,13148,5003769
5101,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,16.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,703,11589,8414240
5102,0,0,0,0,0,0,0,0,1,0,0,0,0,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,21.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,141,17102,7675217
5103,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,18.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,998,17102,7675217
5105,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,9.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,628,11589,8414240
5106,0,0,0,0,0,0,0,0,1,0,0,0,0,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,13.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,653,11589,8414240
5108,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,30.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,89,11589,8414240
5109,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,26.5,169.44,0,0,0,0,0,1,0,0,0,0,0,0,160,17102,7675217
5110,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,12.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,937,11589,8414240
5111,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,0.25,22.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,688,11589,8414240
5112,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2017,0.0,12.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,520,15251,316798
5113,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,17.0,169.44,0,0,0,0,0,1,0,0,0,0,0,0,301,14638,2399548
