,sex,master_channel,newsletter,registration_payment,use_pickup_point,churned_1_month,email_domain,with_promotion,is_lead,reg_year,days_from_first_click,age,box_satisfaction,reg_month,random,income_per_region,population_per_region
20574,0,ps,1.0,10.99,0.0,1,hc,1,1,2019,6.5,14.0,167.78,c,349,18707,6663394
20575,1,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,25.0,167.78,c,39,14638,2399548
20576,0,ps,1.0,10.99,0.0,0,gc,1,0,2019,0.0,21.0,167.78,c,854,13148,5003769
20577,1,a,0.0,10.99,0.0,1,gc,1,0,2019,0.0,14.0,167.78,c,199,18707,6663394
20578,0,e,1.0,10.99,1.0,1,gc,1,1,2019,0.0,20.0,167.78,c,402,17102,7675217
20579,0,s,1.0,10.99,0.0,0,gc,1,1,2019,0.0,12.5,167.78,c,189,17102,7675217
20580,0,e,0.0,10.99,0.0,0,gc,1,1,2019,1.25,23.5,167.78,c,391,11310,1067710
20581,0,f,0.0,10.99,0.0,1,ce,1,0,2019,0.0,14.5,167.78,c,840,11589,8414240
20582,1,ps,1.0,10.99,0.0,1,gc,1,0,2019,0.0,10.5,167.78,c,45,15882,1319291
20583,1,ps,0.0,10.99,0.0,0,gc,1,0,2019,0.0,18.0,167.78,c,953,17102,7675217
20584,0,f,1.0,10.99,0.0,0,gc,1,0,2019,0.0,16.0,167.78,c,326,18707,6663394
20585,0,e,1.0,10.99,0.0,0,he,1,0,2019,7.25,26.0,167.78,c,501,12401,2032863
20586,0,a,1.0,10.99,0.0,1,ye,1,1,2019,0.0,19.0,167.78,c,171,11589,8414240
20587,1,e,1.0,10.99,1.0,0,hc,1,1,2019,0.0,15.0,167.78,c,509,18707,6663394
20588,0,f,0.0,10.99,1.0,0,hc,1,0,2019,1.75,29.0,167.78,c,750,15882,1319291
20589,0,ps,0.0,10.99,1.0,0,hc,1,0,2019,0.0,15.5,167.78,c,383,19195,2207776
20590,0,e,0.0,10.99,0.0,0,gc,1,1,2019,0.0,11.0,167.78,c,788,17102,7675217
20591,0,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,25.5,167.78,c,206,11589,8414240
20592,0,s,0.0,10.99,0.0,0,hc,1,1,2019,0.0,13.0,167.78,c,231,18707,6663394
20593,0,f,0.0,10.99,0.0,1,ge,1,0,2019,0.0,19.5,167.78,c,522,18707,6663394
20594,0,a,0.0,10.99,0.0,1,hc,1,0,2019,0.0,21.5,167.78,c,929,13148,5003769
20595,1,s,0.0,10.99,0.0,0,hc,1,1,2019,0.0,19.5,167.78,c,134,13148,5003769
20596,1,a,0.0,10.99,0.0,1,gc,1,0,2019,0.25,19.5,167.78,c,939,14638,2399548
20597,1,g,1.0,0.0,0.0,0,gc,0,0,2019,2.5,23.5,167.78,c,625,13621,2699499
20598,0,e,0.0,10.99,0.0,0,gc,1,1,2019,0.25,14.0,167.78,c,509,18707,6663394
20599,0,e,0.0,10.99,0.0,1,gc,1,1,2019,0.0,13.5,167.78,c,424,13148,5003769
20600,1,dd,0.0,10.99,0.0,1,gc,1,0,2019,0.0,16.0,167.78,c,783,17102,7675217
20601,0,e,1.0,10.99,0.0,0,gc,1,1,2019,5.0,18.0,167.78,c,694,17102,7675217
20602,0,e,1.0,10.99,0.0,0,hc,1,0,2019,0.0,15.0,167.78,c,793,13148,5003769
20603,0,s,1.0,10.99,0.0,0,gc,1,1,2019,0.0,11.5,167.78,c,336,14903,1022800
20604,1,e,0.0,10.99,0.0,0,gc,1,1,2019,3.25,12.0,167.78,c,46,15356,1149460
20605,0,e,0.0,10.99,0.0,1,hc,1,1,2019,0.0,21.5,167.78,c,255,18707,6663394
20606,1,ps,1.0,10.99,0.0,0,other,1,0,2019,0.0,21.0,167.78,c,406,19195,2207776
20607,0,e,0.0,10.99,0.0,0,gc,1,1,2019,0.0,23.0,167.78,c,253,11589,8414240
20608,0,e,1.0,10.99,0.0,0,gc,1,1,2019,0.0,18.5,167.78,c,303,11589,8414240
20609,1,gb,0.0,0.0,0.0,1,ic,1,0,2019,0.0,13.0,167.78,c,752,17102,7675217
20610,0,e,0.0,10.99,0.0,1,hc,1,1,2019,0.0,15.0,167.78,c,783,11818,1493898
20611,0,f,1.0,10.99,0.0,0,gc,1,0,2019,0.0,27.5,167.78,c,122,11589,8414240
20612,0,s,0.0,10.99,0.0,0,gc,1,0,2019,0.0,10.0,167.78,c,254,12401,2032863
20613,1,e,0.0,10.99,0.0,1,gc,1,1,2019,0.0,12.5,167.78,c,835,17102,7675217
20614,0,e,1.0,10.99,0.0,0,hc,1,1,2019,0.0,27.0,167.78,c,536,18707,6663394
20615,0,e,1.0,10.99,1.0,0,oc,1,1,2019,0.0,23.5,167.78,c,822,18707,6663394
20616,1,e,0.0,10.99,0.0,1,gc,1,1,2019,0.0,12.0,167.78,c,204,13148,5003769
20617,0,e,1.0,10.99,0.0,0,lc,1,1,2019,0.0,18.5,167.78,c,425,13148,5003769
20618,0,e,1.0,10.99,0.0,0,gc,1,1,2019,0.0,21.0,167.78,c,851,14638,2399548
20619,0,e,0.0,10.99,0.0,0,gc,1,1,2019,0.0,21.0,167.78,c,29,11589,8414240
20620,1,f,1.0,10.99,0.0,1,gc,1,0,2019,0.0,11.0,167.78,c,219,13148,5003769
20621,1,e,0.0,10.99,0.0,0,hc,1,1,2019,0.0,20.5,167.78,c,595,11589,8414240
20622,0,e,0.0,10.99,0.0,0,gc,1,1,2019,0.0,21.5,167.78,c,967,17102,7675217
20623,0,e,0.0,10.99,0.0,0,gc,1,1,2019,0.0,15.5,167.78,c,71,13148,5003769
20624,1,e,0.0,10.99,0.0,0,hc,1,1,2019,0.0,21.0,167.78,c,364,13148,5003769
20625,0,a,0.0,30.99,0.0,0,hc,1,0,2019,0.0,17.5,167.78,c,741,17102,7675217
20626,0,a,0.0,10.99,0.0,1,hc,1,0,2019,0.0,16.0,167.78,c,755,11310,1067710
20627,0,e,1.0,10.99,0.0,0,gc,1,1,2019,0.0,15.0,167.78,c,822,15882,1319291
20628,1,dd,1.0,10.99,0.0,1,gc,1,1,2019,0.0,30.0,167.78,c,154,17102,7675217
20629,0,dd,1.0,30.99,0.0,0,gc,1,1,2019,0.0,28.5,167.78,c,71,11310,1067710
20630,0,e,1.0,10.99,0.0,0,hc,1,1,2019,0.0,28.5,167.78,c,345,17102,7675217
20631,0,a,1.0,10.99,0.0,1,hc,1,1,2019,0.0,20.0,167.78,c,749,13148,5003769
20632,0,d,0.0,20.99,0.0,0,gc,0,0,2019,0.0,16.0,167.78,c,130,18707,6663394
20633,0,s,0.0,10.99,0.0,1,hc,1,0,2019,0.0,11.5,167.78,c,393,13621,2699499
20634,0,gb,0.0,0.0,0.0,0,gc,1,0,2019,0.25,18.5,167.78,c,38,13621,2699499
20635,0,gb,1.0,0.0,0.0,0,he,1,1,2019,0.0,20.0,167.78,c,684,11589,8414240
20636,0,e,0.0,10.99,0.0,1,gc,1,1,2019,6.75,23.5,167.78,c,301,15356,1149460
20637,0,gb,0.0,0.0,0.0,0,gc,1,1,2019,95.5,34.5,167.78,c,822,17102,7675217
20638,0,e,1.0,10.99,0.0,0,gc,1,1,2019,12.25,18.5,167.78,c,401,18707,6663394
20639,0,ps,0.0,10.99,0.0,0,hc,1,1,2019,0.0,23.0,167.78,c,642,18707,6663394
20640,0,f,0.0,10.99,0.0,0,other,1,0,2019,0.0,18.0,167.78,c,464,13148,5003769
20641,1,a,0.0,10.99,0.0,1,gc,1,0,2019,0.0,11.5,167.78,c,416,17102,7675217
20642,0,gb,0.0,0.0,0.0,1,hc,1,0,2019,0.0,19.5,167.78,c,11,17948,654214
20643,0,s,1.0,10.99,0.0,1,gc,1,1,2019,8.25,16.5,167.78,c,277,11589,8414240
20644,0,ps,0.0,10.99,0.0,0,hc,1,0,2019,0.0,13.0,167.78,c,671,18707,6663394
20645,0,s,0.0,10.99,0.0,1,hc,1,1,2019,0.0,15.5,167.78,c,331,13148,5003769
20646,0,gb,1.0,0.0,0.0,0,gc,1,0,2019,0.0,18.0,167.78,c,714,11589,8414240
20647,0,ps,0.0,10.99,0.0,1,gc,1,0,2019,58.25,16.0,167.78,c,94,11818,1493898
20648,1,a,0.0,10.99,0.0,1,gc,1,0,2019,0.0,17.5,167.78,c,462,17102,7675217
20649,1,gb,1.0,0.0,0.0,1,hc,1,0,2019,0.0,36.5,167.78,c,443,11589,8414240
20650,0,f,0.0,10.99,0.0,1,mc,1,0,2019,0.0,17.5,167.78,c,426,18707,6663394
20651,1,gb,0.0,0.0,0.0,1,hc,1,1,2019,0.0,15.5,167.78,c,421,12401,2032863
20652,0,a,0.0,10.99,0.0,0,gc,1,0,2019,0.0,10.0,167.78,c,573,11818,1493898
20654,1,a,0.0,10.99,0.0,1,hc,1,0,2019,0.0,15.5,167.78,c,659,18707,6663394
20655,0,ps,0.0,10.99,0.0,1,gc,1,0,2019,0.0,14.5,167.78,c,864,11310,1067710
20656,0,e,1.0,10.99,0.0,1,gc,1,1,2019,0.0,13.5,167.78,c,69,11589,8414240
20657,0,s,0.0,10.99,0.0,0,gc,1,0,2019,0.0,13.5,167.78,c,248,17102,7675217
20658,0,d,0.0,20.99,0.0,1,hc,0,1,2019,0.25,18.0,167.78,c,148,12401,2032863
20659,0,e,0.0,10.99,0.0,0,gc,1,0,2019,0.5,10.5,167.78,c,902,11589,8414240
20660,1,s,0.0,10.99,0.0,1,gc,1,0,2019,0.0,9.5,167.78,c,159,18707,6663394
20661,0,s,1.0,10.99,0.0,0,gc,1,1,2019,0.0,31.0,167.78,c,926,17102,7675217
20662,0,dd,1.0,10.99,0.0,0,gc,1,1,2019,0.0,23.0,167.78,c,597,13148,5003769
20663,0,dd,0.0,10.99,0.0,1,gc,1,1,2019,0.0,21.0,167.78,c,199,17102,7675217
20664,0,e,1.0,10.99,0.0,1,gc,1,1,2019,0.0,11.0,167.78,c,495,19195,2207776
20665,0,gb,0.0,0.0,0.0,0,gc,1,0,2019,0.0,27.5,167.78,c,54,18707,6663394
20666,0,s,0.0,30.99,0.0,0,hc,1,0,2019,0.0,19.0,167.78,c,46,14903,1022800
20667,0,s,0.0,10.99,0.0,0,other,1,0,2019,0.0,15.5,167.78,c,307,18707,6663394
20668,0,a,0.0,10.99,0.0,1,ye,1,0,2019,0.0,20.0,167.78,c,313,15882,1319291
20669,0,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,18.5,167.78,c,765,12401,2032863
20670,0,e,1.0,10.99,0.0,0,hc,1,1,2019,0.0,13.5,167.78,c,912,18707,6663394
20671,0,ps,1.0,10.99,0.0,0,gc,1,0,2019,0.0,27.5,167.78,c,947,15882,1319291
20672,0,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,13.0,167.78,c,536,17102,7675217
20673,0,a,1.0,10.99,0.0,0,gc,1,1,2019,2.0,26.0,167.78,c,578,17102,7675217
20674,1,ps,0.0,10.99,0.0,1,hc,1,1,2019,0.0,21.5,167.78,c,301,11589,8414240
20675,1,dd,0.0,10.99,0.0,0,other,1,0,2019,0.0,33.5,167.78,c,569,17102,7675217
20677,0,e,1.0,10.99,0.0,0,gc,1,0,2019,0.0,17.5,167.78,c,145,18707,6663394
20678,0,e,0.0,10.99,0.0,1,hc,1,1,2019,5.5,24.0,167.78,c,107,14638,2399548
20679,1,e,0.0,10.99,0.0,1,other,1,0,2019,0.0,9.5,167.78,c,400,18707,6663394
20680,0,e,1.0,10.99,0.0,1,gc,1,1,2019,105.0,17.0,167.78,c,392,14638,2399548
20681,0,e,0.0,10.99,0.0,1,hc,1,1,2019,0.0,21.5,167.78,c,202,17102,7675217
20683,1,f,1.0,10.99,0.0,1,hc,1,0,2019,0.0,14.5,167.78,c,693,17102,7675217
20684,0,ps,0.0,10.99,0.0,0,gc,1,0,2019,0.0,10.0,167.78,c,359,14638,2399548
20685,1,f,1.0,10.99,0.0,1,hc,1,0,2019,0.0,15.5,167.78,c,897,19195,2207776
20686,1,dd,1.0,10.99,0.0,1,gc,1,0,2019,0.0,13.0,167.78,c,824,17102,7675217
20687,0,ps,0.0,10.99,0.0,0,hc,1,0,2019,1.25,14.5,167.78,c,553,15882,1319291
20688,0,e,0.0,10.99,0.0,0,gc,1,1,2019,27.0,12.5,167.78,c,691,18707,6663394
20689,0,e,0.0,10.99,0.0,0,gc,1,1,2019,0.0,12.5,167.78,c,491,11589,8414240
20690,1,a,1.0,10.99,0.0,0,hc,1,1,2019,2.0,16.0,167.78,c,641,14584,581078
20691,0,e,0.0,10.99,0.0,0,hc,1,1,2019,0.75,22.5,167.78,c,827,11589,8414240
20692,0,e,0.0,10.99,0.0,1,hc,1,1,2019,0.25,12.0,167.78,c,631,11589,8414240
20693,0,e,1.0,10.99,0.0,0,hc,1,1,2019,0.0,20.0,167.78,c,169,18707,6663394
20694,0,e,0.0,10.99,0.0,0,gc,1,1,2019,7.0,20.5,167.78,c,11,11589,8414240
20695,1,gb,0.0,0.0,0.0,0,ge,1,0,2019,0.0,27.0,167.78,c,588,14638,2399548
20696,0,f,0.0,10.99,0.0,0,gc,1,0,2019,0.0,20.5,167.78,c,649,11589,8414240
20697,0,e,0.0,10.99,0.0,0,hc,1,1,2019,0.0,18.0,167.78,c,433,14638,2399548
20698,1,s,0.0,10.99,0.0,1,hc,1,0,2019,0.25,15.0,167.78,c,479,15882,1319291
20699,1,ps,1.0,10.99,0.0,1,hc,1,0,2019,0.0,21.0,167.78,c,194,14903,1022800
20700,0,e,1.0,10.99,0.0,0,he,1,1,2019,0.0,24.0,167.78,c,748,17102,7675217
20701,1,dd,0.0,10.99,1.0,0,hc,1,1,2019,0.0,22.0,167.78,c,556,17102,7675217
20702,0,s,0.0,10.99,0.0,0,hc,1,1,2019,0.25,21.5,167.78,c,432,18707,6663394
20703,0,a,1.0,10.99,0.0,1,gc,1,0,2019,0.0,14.5,167.78,c,535,14903,1022800
20704,0,a,1.0,10.99,0.0,1,gc,1,0,2019,0.0,20.0,167.78,c,673,14903,1022800
20705,0,e,1.0,10.99,0.0,1,he,1,1,2019,0.0,21.5,167.78,c,325,17102,7675217
20706,1,e,0.0,10.99,0.0,1,other,1,0,2019,0.0,15.0,167.78,c,852,12401,2032863
20707,0,s,0.0,10.99,0.0,0,gc,1,0,2019,0.0,9.5,167.78,c,447,11818,1493898
20708,1,gb,1.0,0.0,0.0,1,yc,1,0,2019,0.0,15.0,167.78,c,507,17102,7675217
20709,1,gb,0.0,0.0,0.0,0,hc,1,1,2019,0.0,18.0,167.78,c,306,13148,5003769
20710,1,dd,0.0,10.99,0.0,1,gc,1,1,2019,0.0,18.5,167.78,c,286,17102,7675217
20711,0,e,1.0,10.99,1.0,0,gc,1,1,2019,6.75,20.5,167.78,c,211,18707,6663394
20712,0,a,1.0,10.99,0.0,0,gc,1,0,2019,0.0,20.0,167.78,c,143,18707,6663394
20713,0,dd,1.0,10.99,0.0,0,gc,1,1,2019,0.0,30.5,167.78,c,797,19195,2207776
20714,0,f,1.0,10.99,0.0,0,hc,1,0,2019,0.0,21.0,167.78,c,400,17102,7675217
20715,1,s,0.0,10.99,0.0,1,gc,1,0,2019,0.0,11.5,167.78,c,346,18707,6663394
20716,1,s,1.0,10.99,0.0,0,gc,1,0,2019,32.5,19.5,167.78,c,579,13148,5003769
20717,0,dd,0.0,10.99,1.0,1,gc,1,0,2019,0.0,24.5,167.78,c,565,17102,7675217
20718,0,e,0.0,10.99,0.0,0,hc,1,1,2019,1.0,25.5,167.78,c,33,17102,7675217
20719,0,e,1.0,10.99,0.0,0,gc,1,1,2019,0.0,26.5,167.78,c,769,18707,6663394
20720,0,gb,1.0,0.0,0.0,0,gc,1,0,2019,0.0,13.5,167.78,c,483,18707,6663394
20721,0,f,1.0,10.99,0.0,1,gc,1,0,2019,0.0,17.0,167.78,c,901,13621,2699499
20722,0,f,1.0,10.99,0.0,1,gc,1,0,2019,0.0,16.0,167.78,c,185,13621,2699499
20723,1,f,0.0,10.99,0.0,0,gc,1,0,2019,0.0,22.0,167.78,c,963,11589,8414240
20724,0,d,1.0,20.99,0.0,0,gc,0,1,2019,0.25,15.5,167.78,c,648,13148,5003769
20725,0,f,1.0,10.99,1.0,1,hc,1,0,2019,0.0,20.5,167.78,c,126,13148,5003769
20726,1,dd,1.0,10.99,0.0,0,he,1,1,2019,0.0,28.5,167.78,c,488,17102,7675217
20727,0,ps,0.0,10.99,0.0,0,hc,1,0,2019,0.0,22.0,167.78,c,651,15882,1319291
20728,1,dd,0.0,10.99,1.0,0,gc,1,0,2019,0.0,20.0,167.78,c,962,17102,7675217
20729,0,f,1.0,10.99,1.0,1,ye,1,1,2019,5.75,25.0,167.78,c,92,19195,2207776
20730,0,e,0.0,10.99,0.0,0,hc,1,1,2019,0.0,20.0,167.78,c,396,11589,8414240
20731,0,a,0.0,10.99,0.0,0,gc,1,0,2019,11.5,14.5,167.78,c,489,18707,6663394
20732,1,dd,1.0,10.99,0.0,1,gc,1,0,2019,0.0,25.0,167.78,c,469,18707,6663394
20733,0,s,0.0,10.99,0.0,0,hc,1,0,2019,0.0,22.5,167.78,c,839,18707,6663394
20734,1,e,0.0,10.99,0.0,1,gc,1,1,2019,0.0,19.0,167.78,c,830,18707,6663394
20735,0,s,0.0,10.99,0.0,0,gc,1,0,2019,0.25,9.5,167.78,c,25,18707,6663394
20736,1,a,1.0,10.99,0.0,1,other,1,0,2019,0.0,18.0,167.78,c,662,19195,2207776
20737,0,f,0.0,10.99,0.0,1,gc,1,0,2019,0.25,16.0,167.78,c,596,18707,6663394
20738,0,f,1.0,10.99,0.0,0,gc,1,0,2019,0.25,37.5,167.78,c,147,12401,2032863
20739,0,e,1.0,10.99,0.0,1,hc,1,1,2019,0.0,11.0,167.78,c,131,15251,316798
20740,1,dd,1.0,10.99,0.0,0,oe,1,0,2019,0.25,18.0,167.78,c,741,15251,316798
20741,1,s,0.0,10.99,0.0,1,gc,1,0,2019,28.25,14.5,167.78,c,938,18707,6663394
20742,0,gb,0.0,0.0,0.0,0,gc,1,0,2019,0.25,25.0,167.78,c,549,17102,7675217
20743,0,ps,1.0,10.99,0.0,0,hc,1,0,2019,0.0,14.5,167.78,c,581,11589,8414240
20744,0,gb,1.0,0.0,0.0,0,gc,1,1,2019,0.0,22.5,167.78,c,986,17102,7675217
20745,0,gb,1.0,0.0,0.0,1,hc,1,0,2019,0.0,18.0,167.78,c,450,12401,2032863
20746,0,gb,0.0,0.0,0.0,0,other,1,1,2019,0.0,27.0,167.78,c,306,14903,1022800
20747,0,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,18.5,167.78,c,551,18707,6663394
20748,0,gb,1.0,0.0,0.0,1,gc,1,0,2019,0.0,24.5,167.78,c,383,18707,6663394
20749,0,s,1.0,10.99,0.0,0,hc,1,1,2019,0.0,17.5,167.78,c,662,14638,2399548
20750,0,a,0.0,10.99,0.0,0,hc,1,1,2019,12.75,18.0,167.78,c,298,14638,2399548
20751,0,a,0.0,10.99,0.0,0,gc,1,0,2019,0.0,16.0,167.78,c,140,12401,2032863
20752,0,a,1.0,10.99,0.0,1,oc,1,1,2019,6.25,19.0,167.78,c,553,11589,8414240
20753,0,a,1.0,10.99,1.0,1,other,1,0,2019,7.0,43.5,167.78,c,50,11310,1067710
20754,0,gb,0.0,0.0,0.0,0,he,1,0,2019,0.0,15.5,167.78,c,286,13621,2699499
20755,0,a,1.0,10.99,0.0,1,other,1,0,2019,0.0,21.0,167.78,c,527,14903,1022800
20756,1,s,1.0,10.99,0.0,0,gc,1,1,2019,0.0,14.0,167.78,c,992,14638,2399548
20757,0,gb,0.0,0.0,0.0,1,gc,1,0,2019,0.0,14.5,167.78,c,204,11589,8414240
20758,0,dd,1.0,10.99,0.0,0,gc,1,1,2019,0.25,31.0,154.66,d,401,13621,2699499
20759,1,a,1.0,10.99,1.0,1,hc,1,0,2019,0.25,13.5,154.66,d,784,15356,1149460
20760,0,a,1.0,10.99,1.0,1,hc,1,0,2019,0.25,13.0,154.66,d,330,15356,1149460
20761,1,f,1.0,10.99,0.0,1,gc,1,0,2019,0.25,12.5,154.66,d,576,19195,2207776
20762,1,e,1.0,10.99,0.0,0,gc,1,0,2019,0.25,23.5,154.66,d,829,11589,8414240
20763,0,s,1.0,10.99,1.0,0,gc,1,0,2019,0.0,16.5,154.66,d,516,13148,5003769
20764,1,s,1.0,10.99,0.0,1,gc,1,0,2019,0.0,10.0,154.66,d,817,13148,5003769
20765,0,s,0.0,10.99,0.0,1,gc,1,1,2019,0.0,26.0,154.66,d,337,17102,7675217
20766,0,s,0.0,10.99,0.0,0,hc,1,1,2019,0.0,14.0,154.66,d,555,11310,1067710
20767,0,e,1.0,10.99,1.0,0,he,1,1,2019,0.0,28.0,154.66,d,710,17102,7675217
20768,1,f,0.0,10.99,0.0,1,hc,1,0,2019,0.0,27.0,154.66,d,584,11589,8414240
20769,0,f,0.0,10.99,0.0,1,hc,1,0,2019,0.0,14.5,154.66,d,664,11589,8414240
20770,0,s,0.0,10.99,0.0,1,oe,1,1,2019,0.0,13.5,154.66,d,986,12401,2032863
20771,0,dd,0.0,10.99,0.0,1,hc,1,0,2019,0.25,34.0,154.66,d,217,13148,5003769
20772,0,gb,1.0,0.0,0.0,1,gc,1,0,2019,0.0,17.0,154.66,d,98,17102,7675217
20773,1,dd,1.0,10.99,0.0,1,gc,1,1,2019,0.0,10.5,154.66,d,703,17102,7675217
20774,0,e,1.0,10.99,0.0,0,hc,1,1,2019,0.0,22.0,154.66,d,762,17102,7675217
20775,1,f,1.0,10.99,0.0,1,ge,1,0,2019,0.0,17.0,154.66,d,357,14584,581078
20776,1,e,1.0,10.99,0.0,0,hc,1,1,2019,72.5,20.0,154.66,d,972,14638,2399548
20777,0,f,0.0,10.99,0.0,0,gc,1,0,2019,0.0,20.0,154.66,d,256,17102,7675217
20778,1,gb,0.0,0.0,0.0,1,other,1,0,2019,0.0,22.5,154.66,d,476,11589,8414240
20779,0,gb,0.0,0.0,0.0,1,gc,1,0,2019,0.0,24.5,154.66,d,554,11589,8414240
20780,0,gb,0.0,0.0,0.0,1,gc,1,0,2019,0.0,23.5,154.66,d,317,11589,8414240
20781,0,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,37.0,154.66,d,976,12401,2032863
20782,0,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,23.5,154.66,d,787,12401,2032863
20783,0,dd,1.0,10.99,0.0,0,he,1,1,2019,0.0,36.5,154.66,d,77,14638,2399548
20784,1,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,12.5,154.66,d,618,15251,316798
20785,0,f,0.0,10.99,0.0,0,gc,1,0,2019,0.0,14.5,154.66,d,81,18707,6663394
20786,0,d,1.0,20.99,0.0,1,gc,0,1,2019,0.0,12.0,154.66,d,402,14638,2399548
20787,0,f,0.0,10.99,0.0,1,hc,1,0,2019,0.0,16.0,154.66,d,509,19195,2207776
20788,1,a,1.0,10.99,0.0,1,gc,1,0,2019,0.0,17.5,154.66,d,886,17102,7675217
20789,0,ps,1.0,10.99,0.0,0,gc,1,0,2019,6.5,21.0,154.66,d,356,11589,8414240
20790,1,s,1.0,30.99,0.0,0,gc,1,1,2019,1.75,11.5,154.66,d,403,12401,2032863
20791,0,dd,0.0,10.99,0.0,0,gc,1,0,2019,0.0,15.0,154.66,d,87,17102,7675217
20792,1,f,0.0,10.99,0.0,1,ce,1,0,2019,0.0,13.5,154.66,d,951,11589,8414240
20793,0,f,0.0,10.99,0.0,1,ce,1,0,2019,0.0,14.5,154.66,d,100,11589,8414240
20794,0,gb,0.0,0.0,0.0,0,gc,1,0,2019,2.25,17.5,154.66,d,238,15882,1319291
20795,1,f,0.0,10.99,0.0,1,ce,1,0,2019,0.0,15.0,154.66,d,821,11589,8414240
20796,1,a,0.0,10.99,0.0,1,other,1,0,2019,0.0,15.5,154.66,d,51,11589,8414240
20797,0,s,1.0,10.99,0.0,1,gc,1,0,2019,0.0,13.0,154.66,d,960,13148,5003769
20798,0,ps,0.0,10.99,0.0,1,hc,1,0,2019,0.0,31.0,154.66,d,348,13148,5003769
20799,1,dd,0.0,10.99,0.0,0,hc,1,0,2019,0.0,20.0,154.66,d,316,18707,6663394
20800,0,s,0.0,10.99,0.0,1,hc,1,1,2019,179.0,19.5,154.66,d,17,13621,2699499
20801,0,dd,0.0,10.99,1.0,0,gc,1,0,2019,9.5,12.0,154.66,d,38,17102,7675217
20802,1,ps,0.0,10.99,0.0,1,hc,1,0,2019,0.0,18.5,154.66,d,854,14638,2399548
20803,1,a,1.0,10.99,0.0,1,oe,1,0,2019,0.0,18.5,154.66,d,217,13148,5003769
20804,0,s,1.0,10.99,0.0,1,gc,1,1,2019,0.0,12.5,154.66,d,24,18707,6663394
20805,1,e,0.0,10.99,1.0,0,hc,1,1,2019,14.5,23.5,154.66,d,595,13148,5003769
20806,0,s,0.0,10.99,0.0,0,gc,1,0,2019,0.0,11.5,154.66,d,977,14638,2399548
20807,1,a,0.0,10.99,1.0,1,hc,1,0,2019,0.0,16.0,154.66,d,549,13148,5003769
20808,1,s,0.0,10.99,0.0,0,he,1,0,2019,0.0,15.0,154.66,d,746,17102,7675217
20809,0,f,0.0,10.99,0.0,0,gc,1,0,2019,0.25,14.0,154.66,d,782,14638,2399548
20810,0,gb,0.0,0.0,0.0,0,hc,1,0,2019,0.0,14.5,154.66,d,390,14638,2399548
20811,1,gb,0.0,0.0,0.0,1,hc,1,1,2019,0.0,12.0,154.66,d,569,11589,8414240
20812,0,ps,0.0,10.99,0.0,0,he,1,1,2019,0.0,17.5,154.66,d,51,12401,2032863
20813,0,a,1.0,10.99,0.0,1,gc,1,0,2019,0.0,22.0,154.66,d,414,15882,1319291
20814,0,ps,0.0,10.99,0.0,0,gc,1,0,2019,21.25,9.5,154.66,d,194,15356,1149460
20815,0,s,1.0,10.99,0.0,0,gc,1,1,2019,1.5,17.5,154.66,d,621,11589,8414240
20816,1,f,0.0,10.99,0.0,1,hc,1,0,2019,0.25,20.5,154.66,d,716,14584,581078
20817,1,s,0.0,30.99,0.0,0,gc,1,0,2019,0.0,13.5,154.66,d,760,17102,7675217
20818,0,ps,0.0,10.99,0.0,1,gc,1,0,2019,0.0,9.5,154.66,d,261,15356,1149460
20819,0,gb,0.0,0.0,0.0,0,hc,1,0,2019,0.0,15.5,154.66,d,993,18707,6663394
20820,0,ps,0.0,10.99,0.0,0,gc,1,0,2019,3.75,24.0,154.66,d,206,18707,6663394
20821,1,d,0.0,20.99,0.0,0,hc,0,0,2019,0.0,16.0,154.66,d,718,17948,654214
20822,0,a,0.0,10.99,0.0,1,hc,1,0,2019,0.0,20.0,154.66,d,348,13621,2699499
20823,0,s,0.0,10.99,0.0,0,hc,1,1,2019,1.75,20.0,154.66,d,874,13148,5003769
20824,1,s,1.0,10.99,0.0,1,gc,1,0,2019,0.0,9.5,154.66,d,435,11589,8414240
20825,0,a,0.0,10.99,0.0,1,gc,1,1,2019,0.0,20.0,154.66,d,249,13621,2699499
20826,0,e,0.0,10.99,0.0,0,hc,1,1,2019,0.0,15.0,154.66,d,812,18707,6663394
20827,1,e,0.0,10.99,0.0,0,gc,1,1,2019,0.0,19.5,154.66,d,528,14903,1022800
20828,1,e,1.0,10.99,0.0,0,hc,1,1,2019,0.0,23.5,154.66,d,402,17102,7675217
20829,0,e,1.0,10.99,0.0,1,gc,1,1,2019,0.0,21.5,154.66,d,707,11818,1493898
20830,0,e,1.0,10.99,0.0,1,hc,1,1,2019,0.0,23.0,154.66,d,642,14584,581078
20831,0,ps,0.0,10.99,0.0,0,hc,1,1,2019,3.25,13.5,154.66,d,379,11818,1493898
20832,1,e,1.0,10.99,0.0,1,gc,1,0,2019,0.0,19.5,154.66,d,356,14638,2399548
